song_id,song_name,song_popularity,song_disc_number,song_explicit,song_is_playable,song_track_number,artist_id,album_id,song_danceability,song_energy,song_key,song_loudness,song_mode,song_speechiness,song_acousticness,song_instrumentalness,song_liveness,song_valence,song_tempo,song_duration_ms,song_time_signature
7iCQnVv7r2PoMbOc8X7YQv,If You There,18,1,False,,14,0Ty63ceoRnnJKVEYP0VQpk,4NulPUAJ3mgNc7A0yohd2z,0.62,0.729,1,-13.655,1,0.0484,0.433,0.00139,0.312,0.813,115.311,249571,4
790AfddcPFnQB6fsKxFNOZ,Up From The Skies,17,1,False,,15,0Ty63ceoRnnJKVEYP0VQpk,4NulPUAJ3mgNc7A0yohd2z,0.354,0.55,0,-13.987,0,0.0594,0.65,2.26e-05,0.294,0.442,121.759,607794,4
32rzasT8rhqYBEyTIirPnn,Someone To Watch Over Me,22,1,False,,16,0Ty63ceoRnnJKVEYP0VQpk,4NulPUAJ3mgNc7A0yohd2z,0.418,0.019,3,-22.78,1,0.0366,0.934,0,0.105,0.195,111.054,272867,3
3liRY8HFA8P0I9UuHxht2W,Ghost In The Strand,18,1,False,,17,0Ty63ceoRnnJKVEYP0VQpk,4NulPUAJ3mgNc7A0yohd2z,0.513,0.342,5,-16.19,0,0.0474,0.681,0.00107,0.113,0.211,131.284,156827,3
2JkKcyAOm3PU2MMWHCr8eW,Englishman In New York - Ben Liebrand Mix,19,1,False,,18,0Ty63ceoRnnJKVEYP0VQpk,4NulPUAJ3mgNc7A0yohd2z,0.623,0.744,11,-14.851,0,0.0428,0.0543,0.0367,0.0785,0.669,102.06,372733,4
1U8XRvf5z5wbnVFQHd14ph,Englishman In New York - The Ben Liebrand Mix / Edit,20,1,False,,19,0Ty63ceoRnnJKVEYP0VQpk,4NulPUAJ3mgNc7A0yohd2z,0.623,0.72,11,-15.133,0,0.0417,0.0773,0.028,0.104,0.686,102.064,271533,4
5VlLAR5ICvnBMSjF0seoqU,Fragile - dj MONK's Extended Vocal Remix Version,15,1,False,,20,0Ty63ceoRnnJKVEYP0VQpk,4NulPUAJ3mgNc7A0yohd2z,0.759,0.58,11,-15.837,0,0.0535,0.00588,0.777,0.393,0.549,129.995,474719,4
4pUfxBoDy0fiWjwe1sqtKE,Fragile - dj MONK's Radio Edit Version,12,1,False,,21,0Ty63ceoRnnJKVEYP0VQpk,4NulPUAJ3mgNc7A0yohd2z,0.742,0.586,11,-16.851,0,0.0475,0.00969,0.71,0.373,0.566,129.991,272373,4
7m8ywkmXWdLjAhuFNDgVbx,Fragile - dj MONK's Hard Rain Dub Version,13,1,False,,22,0Ty63ceoRnnJKVEYP0VQpk,4NulPUAJ3mgNc7A0yohd2z,0.794,0.719,11,-15.317,0,0.0789,0.0416,0.94,0.38,0.359,130.006,385107,4
0GF2of1SqDq7NcBckde2YA,Fragile - Bedroom Rockers Remix Version,15,1,False,,23,0Ty63ceoRnnJKVEYP0VQpk,4NulPUAJ3mgNc7A0yohd2z,0.347,0.574,4,-13.141,0,0.0291,0.159,0.102,0.135,0.797,172.779,227693,4
7Cues5jI15KGttJHP3j3MN,We'll Be Together - Extended Mix,14,1,False,,24,0Ty63ceoRnnJKVEYP0VQpk,4NulPUAJ3mgNc7A0yohd2z,0.776,0.737,0,-13.333,1,0.0474,0.127,0.000998,0.0406,0.972,116.613,349889,4
6ZT41yq2oWcyoEiCZKAMQd,We'll Be Together - Alternate Version,13,1,False,,25,0Ty63ceoRnnJKVEYP0VQpk,4NulPUAJ3mgNc7A0yohd2z,0.773,0.798,7,-12.049,0,0.0411,0.246,0.000111,0.169,0.953,118.869,268869,4
1wEuFoCMjC1GYJsHogINAk,We'll Be Together - Instrumental,14,1,False,,26,0Ty63ceoRnnJKVEYP0VQpk,4NulPUAJ3mgNc7A0yohd2z,0.804,0.885,0,-12.672,1,0.0419,0.118,0.863,0.107,0.968,116.572,251400,4
46FlEsH8J7IwPgY2guQqef,Rushing Water,29,1,False,,1,0Ty63ceoRnnJKVEYP0VQpk,3ZCIcCsU3wAG2o8p8WfNjk,0.792,0.723,11,-3.862,1,0.117,0.0229,0,0.407,0.925,125.094,197808,4
3qub7IoPo2vJoYSkAoXLXy,If It's Love,27,1,False,,2,0Ty63ceoRnnJKVEYP0VQpk,3ZCIcCsU3wAG2o8p8WfNjk,0.718,0.787,7,-3.111,1,0.0328,0.335,0,0.0809,0.685,124.951,194418,4
1Qpj5ALu8BfGIZekeG2jff,The Book of Numbers,26,1,False,,3,0Ty63ceoRnnJKVEYP0VQpk,3ZCIcCsU3wAG2o8p8WfNjk,0.745,0.5,4,-5.576,1,0.0291,0.192,0.000249,0.103,0.392,104.993,198539,4
1fCdXXAHvqSbEzd7S1k5Dn,Loving You,25,1,False,,4,0Ty63ceoRnnJKVEYP0VQpk,3ZCIcCsU3wAG2o8p8WfNjk,0.845,0.585,4,-7.442,0,0.175,0.178,0.000604,0.101,0.608,90.016,264385,4
0P7D6P3hf9SDAKiPeR5SyO,Harmony Road,24,1,False,,5,0Ty63ceoRnnJKVEYP0VQpk,3ZCIcCsU3wAG2o8p8WfNjk,0.75,0.456,2,-6.973,0,0.0325,0.33,7.94e-06,0.114,0.334,114.034,198193,5
1W08rzTws2uifw8a7eDlNF,For Her Love,26,1,False,,6,0Ty63ceoRnnJKVEYP0VQpk,3ZCIcCsU3wAG2o8p8WfNjk,0.737,0.433,2,-7.81,0,0.0396,0.55,0.000833,0.0642,0.258,80.928,225084,4
3bhDhQePKs1uv7DnLJleyF,The Hills on the Border,23,1,False,,7,0Ty63ceoRnnJKVEYP0VQpk,3ZCIcCsU3wAG2o8p8WfNjk,0.406,0.675,4,-6.38,0,0.0494,0.167,0,0.179,0.497,171.79,256744,4
3YwkxlamlTd9UlSshmgUgX,Captain Bateman,23,1,False,,8,0Ty63ceoRnnJKVEYP0VQpk,3ZCIcCsU3wAG2o8p8WfNjk,0.573,0.563,9,-7.277,1,0.0514,0.224,1.87e-06,0.0972,0.254,97.053,254227,4
3F1oJfHVOhJUacjTPD7Nfv,The Bells of St. Thomas,23,1,False,,9,0Ty63ceoRnnJKVEYP0VQpk,3ZCIcCsU3wAG2o8p8WfNjk,0.448,0.399,6,-11.87,0,0.227,0.708,0.00033,0.0791,0.119,142.058,248319,3
24sag1sZAjJpJZHnN2QV2x,The Bridge,23,1,False,,10,0Ty63ceoRnnJKVEYP0VQpk,3ZCIcCsU3wAG2o8p8WfNjk,0.292,0.278,10,-8.909,0,0.0337,0.823,0.000187,0.156,0.436,178.886,153763,4
1sAbSjPPZqR7FFnKd6188x,Waters of Tyne,21,1,False,,11,0Ty63ceoRnnJKVEYP0VQpk,3ZCIcCsU3wAG2o8p8WfNjk,0.486,0.347,1,-9.317,1,0.03,0.774,0.000244,0.137,0.487,82.837,130314,3
42KO6HJxROMrjHxzn0KP7N,Captain Bateman's Basement,21,1,False,,12,0Ty63ceoRnnJKVEYP0VQpk,3ZCIcCsU3wAG2o8p8WfNjk,0.649,0.87,11,-7.69,1,0.0548,0.0502,0.899,0.106,0.87,97.012,221120,4
2854HtnW3hQ6MAZs4FEqEh,(Sittin' On) The Dock of the Bay,22,1,False,,13,0Ty63ceoRnnJKVEYP0VQpk,3ZCIcCsU3wAG2o8p8WfNjk,0.568,0.649,2,-6.981,1,0.0391,0.577,0.00061,0.309,0.255,202.057,174781,4
7nDxI7EM5gvwt9ryf3njjB,Shape Of My Heart - FIP Session Live in Paris at the Pantheon,35,1,False,,14,0Ty63ceoRnnJKVEYP0VQpk,3ZCIcCsU3wAG2o8p8WfNjk,0.674,0.348,6,-10.94,0,0.0472,0.699,0.000622,0.106,0.142,83.973,280975,4
1sB6DcTuzFWa463IRmLlnA,Fragile - FIP Session Live in Paris at the Pantheon,35,1,False,,15,0Ty63ceoRnnJKVEYP0VQpk,3ZCIcCsU3wAG2o8p8WfNjk,0.638,0.351,4,-14.623,0,0.0705,0.624,0.0104,0.115,0.132,88.173,210151,4
5pBnCUR3FexNqDEVjvOggg,Message In A Bottle - FIP Session Live in Paris at the Pantheon,36,1,False,,16,0Ty63ceoRnnJKVEYP0VQpk,3ZCIcCsU3wAG2o8p8WfNjk,0.727,0.534,4,-9.276,0,0.0302,0.247,0.000316,0.103,0.461,139.999,289494,4
4r0MAscYzHEzlf4hB2Uo4b,If It's Love - FIP Session Live in Paris at the Pantheon,30,1,False,,17,0Ty63ceoRnnJKVEYP0VQpk,3ZCIcCsU3wAG2o8p8WfNjk,0.748,0.561,7,-7.514,1,0.0291,0.189,1.21e-06,0.151,0.64,127.994,223323,4
3jq9nmvOpu6JOLNSuJGJmC,Rushing Water - FIP Session Live in Paris at the Pantheon,30,1,False,,18,0Ty63ceoRnnJKVEYP0VQpk,3ZCIcCsU3wAG2o8p8WfNjk,0.783,0.542,11,-9.071,1,0.0654,0.0339,2.18e-06,0.105,0.654,125.121,196975,4
7FFc56KhwqmEX8sGu3S9ZZ,For Her Love - FIP Session Live in Paris at the Pantheon,35,1,False,,19,0Ty63ceoRnnJKVEYP0VQpk,3ZCIcCsU3wAG2o8p8WfNjk,0.429,0.373,2,-11.933,0,0.0513,0.719,0.0186,0.0848,0.222,81.107,235879,4
2T0WODEQ6brwUw9CdyrMev,Por Su Amor (with KURT),26,1,False,,20,0Ty63ceoRnnJKVEYP0VQpk,3ZCIcCsU3wAG2o8p8WfNjk,0.473,0.41,2,-9.144,0,0.0515,0.489,0.000121,0.0666,0.314,79.756,221337,4
3M9TxdnduVdqxf3D7kTcX5,Rushing Water,48,1,False,,1,0Ty63ceoRnnJKVEYP0VQpk,4oaMXmsIVvSa6EMFry9cjz,0.792,0.723,11,-3.862,1,0.117,0.0229,0,0.407,0.925,125.094,197808,4
1aK2wrsldTVOR0C1wMj3sR,If It's Love,46,1,False,,2,0Ty63ceoRnnJKVEYP0VQpk,4oaMXmsIVvSa6EMFry9cjz,0.718,0.787,7,-3.111,1,0.0328,0.335,0,0.0809,0.685,124.951,194418,4
3IGD42oSjRXJLeRIrZq86q,The Book of Numbers,33,1,False,,3,0Ty63ceoRnnJKVEYP0VQpk,4oaMXmsIVvSa6EMFry9cjz,0.745,0.5,4,-5.576,1,0.0291,0.192,0.000249,0.103,0.392,104.993,198539,4
5MBsVdhkIVA8BpZ93tSNJv,Loving You,35,1,False,,4,0Ty63ceoRnnJKVEYP0VQpk,4oaMXmsIVvSa6EMFry9cjz,0.845,0.585,4,-7.442,0,0.175,0.178,0.000604,0.101,0.608,90.016,264385,4
5dbxtyMV284nIN4hrPnbvB,Harmony Road,31,1,False,,5,0Ty63ceoRnnJKVEYP0VQpk,4oaMXmsIVvSa6EMFry9cjz,0.75,0.456,2,-6.973,0,0.0325,0.33,7.94e-06,0.114,0.334,114.034,198193,5
0OKn63DGQ2kBRTo9BRfiEP,For Her Love,47,1,False,,6,0Ty63ceoRnnJKVEYP0VQpk,4oaMXmsIVvSa6EMFry9cjz,0.737,0.433,2,-7.81,0,0.0396,0.55,0.000833,0.0642,0.258,80.928,225084,4
16Cwklm24RkfGoB8lmiNya,The Hills on the Border,30,1,False,,7,0Ty63ceoRnnJKVEYP0VQpk,4oaMXmsIVvSa6EMFry9cjz,0.406,0.675,4,-6.38,0,0.0494,0.167,0,0.179,0.497,171.79,256744,4
4hcd15UcySgUGo4RWLnNOD,Captain Bateman,29,1,False,,8,0Ty63ceoRnnJKVEYP0VQpk,4oaMXmsIVvSa6EMFry9cjz,0.573,0.563,9,-7.277,1,0.0514,0.224,1.87e-06,0.0972,0.254,97.053,254227,4
02E4fGzYon8J2jlOsqolhT,The Bells of St. Thomas,29,1,False,,9,0Ty63ceoRnnJKVEYP0VQpk,4oaMXmsIVvSa6EMFry9cjz,0.448,0.399,6,-11.87,0,0.227,0.708,0.00033,0.0791,0.119,142.058,248319,3
7jdAHmkUOCwlc54Nq6M1id,The Bridge,30,1,False,,10,0Ty63ceoRnnJKVEYP0VQpk,4oaMXmsIVvSa6EMFry9cjz,0.292,0.278,10,-8.909,0,0.0337,0.823,0.000187,0.156,0.436,178.886,153763,4
1iyPmWDdyq0q1CjDaZTHgl,Waters of Tyne,28,1,False,,11,0Ty63ceoRnnJKVEYP0VQpk,4oaMXmsIVvSa6EMFry9cjz,0.486,0.347,1,-9.317,1,0.03,0.774,0.000244,0.137,0.487,82.837,130314,3
6yf15kxCrVdgENHUKXYXFK,Captain Bateman's Basement,27,1,False,,12,0Ty63ceoRnnJKVEYP0VQpk,4oaMXmsIVvSa6EMFry9cjz,0.649,0.87,11,-7.69,1,0.0548,0.0502,0.899,0.106,0.87,97.012,221120,4
2Prw4Wil4emXsWYSNes9tN,(Sittin' On) The Dock of the Bay,33,1,False,,13,0Ty63ceoRnnJKVEYP0VQpk,4oaMXmsIVvSa6EMFry9cjz,0.568,0.649,2,-6.981,1,0.0391,0.577,0.00061,0.309,0.255,202.057,174781,4
5phSOOpVNkDhzuE37snqe0,Island Of Souls,24,1,False,,1,0Ty63ceoRnnJKVEYP0VQpk,7gJ2XxMfFiFVpv9dzyixgE,0.507,0.35,0,-12.649,1,0.0324,0.123,0,0.178,0.0783,115.175,401000,3
4FQIOBfKDJuH6XcgdhFxCU,All This Time,27,1,False,,2,0Ty63ceoRnnJKVEYP0VQpk,7gJ2XxMfFiFVpv9dzyixgE,0.627,0.566,2,-9.491,1,0.0316,0.0783,0.000164,0.0496,0.448,127.101,294840,4
6oI5muOBGwZNVN4mRJ6IQL,Mad About You,27,1,False,,3,0Ty63ceoRnnJKVEYP0VQpk,7gJ2XxMfFiFVpv9dzyixgE,0.589,0.675,8,-9.328,0,0.0394,0.641,6.94e-05,0.104,0.46,84.859,233360,4
2TLzdqIGuiq89uwddkXUWH,Jeremiah Blues (Part 1),22,1,False,,4,0Ty63ceoRnnJKVEYP0VQpk,7gJ2XxMfFiFVpv9dzyixgE,0.507,0.744,11,-10.993,0,0.0422,0.00589,0.0445,0.0837,0.448,104.576,294800,4
2uzGIwNL4GsUNF1l1YJumb,Why Should I Cry For You? - Radio Mix,25,1,False,,5,0Ty63ceoRnnJKVEYP0VQpk,7gJ2XxMfFiFVpv9dzyixgE,0.614,0.471,8,-12.508,1,0.0332,0.256,0.12,0.0564,0.563,81.001,286933,4
6U5RnWbsiw79vP5MrV4TQS,Saint Agnes And The Burning Train,25,1,False,,6,0Ty63ceoRnnJKVEYP0VQpk,7gJ2XxMfFiFVpv9dzyixgE,0.738,0.1,4,-18.48,0,0.0632,0.905,0.876,0.111,0.509,115.297,163040,3
46WmQbW5SD9tEZOpQBl6KG,The Wild Wild Sea,22,1,False,,7,0Ty63ceoRnnJKVEYP0VQpk,7gJ2XxMfFiFVpv9dzyixgE,0.255,0.241,0,-14.116,1,0.032,0.192,0.00148,0.0894,0.123,126.255,401667,4
1HRRGytB8UIDAKf1A1qQ42,The Soul Cages,23,1,False,,8,0Ty63ceoRnnJKVEYP0VQpk,7gJ2XxMfFiFVpv9dzyixgE,0.575,0.749,7,-7.874,1,0.024,0.0201,0,0.329,0.52,105.084,351933,4
3fZHWVfwqptm3muk2Yw98f,When The Angels Fall,22,1,False,,9,0Ty63ceoRnnJKVEYP0VQpk,7gJ2XxMfFiFVpv9dzyixgE,0.525,0.37,7,-13.452,1,0.0286,0.351,0.0639,0.103,0.0607,107.188,469027,4
4E4TDhZ7a6GuBSHjws8Wmj,I Miss You Kate,21,1,False,,10,0Ty63ceoRnnJKVEYP0VQpk,7gJ2XxMfFiFVpv9dzyixgE,0.466,0.0672,2,-17.488,0,0.035,0.805,0.877,0.149,0.219,79.979,223307,3
4mkKgDiVvguOJ2MnOphZo8,Come Down In Time,35,1,False,,11,0Ty63ceoRnnJKVEYP0VQpk,7gJ2XxMfFiFVpv9dzyixgE,0.532,0.177,2,-14.659,1,0.0316,0.771,8.01e-05,0.149,0.149,114.123,226240,4
5HxaICRA7EFanhKk23DjNI,Tempted - Live,24,1,False,,12,0Ty63ceoRnnJKVEYP0VQpk,7gJ2XxMfFiFVpv9dzyixgE,0.568,0.534,4,-12.21,1,0.0495,0.125,1.8e-05,0.557,0.515,104.903,283000,4
2yK4fViekRitn9VwNlgBw9,Ne Me Quitte Pas - Live,26,1,False,,13,0Ty63ceoRnnJKVEYP0VQpk,7gJ2XxMfFiFVpv9dzyixgE,0.397,0.136,9,-19.516,0,0.0701,0.851,0,0.104,0.214,170.324,213333,1
7k8ewob0mzsvMovN14KlO7,Oo La La Hugh,17,1,False,,14,0Ty63ceoRnnJKVEYP0VQpk,7gJ2XxMfFiFVpv9dzyixgE,0.664,0.534,2,-12.949,1,0.0446,0.206,0.506,0.346,0.678,161.908,165840,4
2gi29if8BHeYNv04JYX4vv,Mad About You - Original Remix,18,1,False,,15,0Ty63ceoRnnJKVEYP0VQpk,7gJ2XxMfFiFVpv9dzyixgE,0.587,0.637,8,-11.459,0,0.039,0.0278,0.00665,0.0608,0.741,167.928,273400,4
5yZY1E0afODlzKe6tymqFI,Mad About You - Remix Edit,16,1,False,,16,0Ty63ceoRnnJKVEYP0VQpk,7gJ2XxMfFiFVpv9dzyixgE,0.595,0.662,8,-11.362,0,0.0497,0.0335,0.0105,0.107,0.834,168.057,247440,4
1dkiQhCnveI79yVVzCrfC4,"Mad About You - 12"" Remix",17,1,False,,17,0Ty63ceoRnnJKVEYP0VQpk,7gJ2XxMfFiFVpv9dzyixgE,0.556,0.675,8,-10.552,0,0.0344,0.00468,0.0249,0.0423,0.613,167.936,343560,4
0LJ2P2fuKSP2iaLe1C9JLH,Mad About You - Italian Version,18,1,False,,18,0Ty63ceoRnnJKVEYP0VQpk,7gJ2XxMfFiFVpv9dzyixgE,0.437,0.503,8,-14.04,0,0.05,0.623,0,0.1,0.525,84.005,238760,4
282r8y1nceFbLxx60qMJkD,Why Should I Cry For You? - Spanish Version,15,1,False,,19,0Ty63ceoRnnJKVEYP0VQpk,7gJ2XxMfFiFVpv9dzyixgE,0.619,0.425,8,-15.025,1,0.0356,0.261,0.00421,0.0614,0.556,80.981,288840,4
39H2iPLKdjxhr6xQXniYp7,Why Should I Cry For You? - Extended Mix,19,1,False,,20,0Ty63ceoRnnJKVEYP0VQpk,7gJ2XxMfFiFVpv9dzyixgE,0.614,0.435,8,-13.652,1,0.037,0.141,0.208,0.0544,0.782,80.99,443773,4
44lCA88X2cycd0GWi53xKo,The Soul Cages - Edit,15,1,False,,21,0Ty63ceoRnnJKVEYP0VQpk,7gJ2XxMfFiFVpv9dzyixgE,0.59,0.637,5,-10.9,1,0.0237,0.0242,1.31e-06,0.357,0.52,105.025,266933,4
3S9pZsdFiShvLIXZEXsukZ,All This Time - Edit,18,1,False,,22,0Ty63ceoRnnJKVEYP0VQpk,7gJ2XxMfFiFVpv9dzyixgE,0.627,0.511,2,-11.821,1,0.0323,0.0751,0.000158,0.0419,0.478,127.116,240827,4
7kmWIcQ69qNF1wLCrmfx05,Introduction/Message In A Bottle - Live,30,1,False,,1,0Ty63ceoRnnJKVEYP0VQpk,2u7k8AG9v2bpsndoope2Zz,0.463,0.754,1,-7.59,0,0.0645,0.145,6.92e-05,0.948,0.484,155.263,320800,4
5uE69TYvZ4vPrcftseQxmk,Englishman In New York - Live,35,1,False,,2,0Ty63ceoRnnJKVEYP0VQpk,2u7k8AG9v2bpsndoope2Zz,0.704,0.617,9,-8.706,1,0.0616,0.172,0,0.468,0.778,104.024,262253,4
2zEpnIWKm8M4QTYbWcg3w0,Brand New Day - Live,30,1,False,,3,0Ty63ceoRnnJKVEYP0VQpk,2u7k8AG9v2bpsndoope2Zz,0.456,0.799,4,-7.355,1,0.0811,0.482,0,0.776,0.76,105.099,343293,4
2n32HlX9VU3zje3BAvY2UF,Wrapped Around Your Finger - Live,30,1,False,,4,0Ty63ceoRnnJKVEYP0VQpk,2u7k8AG9v2bpsndoope2Zz,0.718,0.452,7,-11.659,0,0.0253,0.0865,0.00382,0.454,0.486,120.023,348267,4
3HOKsOT0nB4QdDTQ43bGMm,Seven Days - Live,27,1,False,,5,0Ty63ceoRnnJKVEYP0VQpk,2u7k8AG9v2bpsndoope2Zz,0.403,0.664,5,-8.571,1,0.197,0.146,0,0.732,0.448,184.201,276080,5
3gF8OBXvZ2VR2RezCSaYk7,King Of Pain - Live,29,1,False,,6,0Ty63ceoRnnJKVEYP0VQpk,2u7k8AG9v2bpsndoope2Zz,0.653,0.75,7,-8.562,1,0.0395,0.472,0.000166,0.775,0.612,127.042,343467,4
605ji6txFpa9fjQny7et2B,So Lonely - Live,29,1,False,,7,0Ty63ceoRnnJKVEYP0VQpk,2u7k8AG9v2bpsndoope2Zz,0.374,0.572,2,-10.198,1,0.0957,0.11,0.000141,0.466,0.494,179.708,285200,4
7IadwSwbbx2hXJpreWtEm1,Desert Rose - Live,28,1,False,,8,0Ty63ceoRnnJKVEYP0VQpk,2u7k8AG9v2bpsndoope2Zz,0.621,0.807,8,-8.438,1,0.0337,0.291,0.000156,0.649,0.274,122.069,322720,4
4FU1Q2GUNEEGibsWvgK8tB,Every Breath You Take - Live,34,1,False,,9,0Ty63ceoRnnJKVEYP0VQpk,2u7k8AG9v2bpsndoope2Zz,0.708,0.646,9,-7.843,1,0.0374,0.532,5.07e-06,0.673,0.385,117.818,311240,4
520F41jp8ofYW4o4uZ4e93,Russians - Live,29,1,False,,10,0Ty63ceoRnnJKVEYP0VQpk,2u7k8AG9v2bpsndoope2Zz,0.422,0.116,4,-16.518,0,0.0356,0.911,0,0.361,0.434,132.434,125213,4
2n6NGmIlHRWVGneKKC02Ig,Fragile - Live,28,1,False,,11,0Ty63ceoRnnJKVEYP0VQpk,2u7k8AG9v2bpsndoope2Zz,0.42,0.299,4,-15.212,0,0.0322,0.834,0.0293,0.949,0.368,78.861,213373,4
5QQd06POgptjFDcPswe2iR,Brand New Day - My Songs Version,38,1,False,,1,0Ty63ceoRnnJKVEYP0VQpk,2ApWqsjfhuwyjooHr9YRyl,0.644,0.81,11,-4.893,0,0.137,0.0585,0,0.0606,0.6,157.52,236843,3
5Si67ZWEccLQVL5CEQSncd,Desert Rose - My Songs Version,42,1,False,,2,0Ty63ceoRnnJKVEYP0VQpk,2ApWqsjfhuwyjooHr9YRyl,0.552,0.775,0,-5.623,0,0.0315,0.0885,0,0.113,0.119,112.019,236690,4
6ZEkhyWHoRpGmaKI9uqG0M,If You Love Somebody Set Them Free - My Songs Version,36,1,False,,3,0Ty63ceoRnnJKVEYP0VQpk,2ApWqsjfhuwyjooHr9YRyl,0.748,0.897,9,-5.275,0,0.106,0.00501,0,0.299,0.85,124.019,275331,4
72s8HAZjlpevciwAFhhhBk,Every Breath You Take - My Songs Version,53,1,False,,4,0Ty63ceoRnnJKVEYP0VQpk,2ApWqsjfhuwyjooHr9YRyl,0.789,0.584,6,-7.132,1,0.0491,0.436,2.65e-05,0.0796,0.308,117.195,256409,4
0oltefZf8j4vofOlp15j0X,Demolition Man - My Songs Version,30,1,False,,5,0Ty63ceoRnnJKVEYP0VQpk,2ApWqsjfhuwyjooHr9YRyl,0.433,0.965,4,-3.335,0,0.208,0.038,2.91e-06,0.111,0.527,160.518,257910,4
1XtuF8IEyCNPjwSqyDYmjs,Can't Stand Losing You - My Songs Version,33,1,False,,6,0Ty63ceoRnnJKVEYP0VQpk,2ApWqsjfhuwyjooHr9YRyl,0.779,0.911,2,-4.348,0,0.202,0.33,0,0.115,0.792,144.009,169270,4
4uBHgxxMbLNlBEOSIocFJN,Fields Of Gold - My Songs Version,37,1,False,,7,0Ty63ceoRnnJKVEYP0VQpk,2ApWqsjfhuwyjooHr9YRyl,0.627,0.42,2,-10.02,1,0.0247,0.159,5.19e-06,0.0903,0.319,104.005,226911,4
6jFp2s1RhPF5piYacNLsYd,So Lonely - My Songs Version,37,1,False,,8,0Ty63ceoRnnJKVEYP0VQpk,2ApWqsjfhuwyjooHr9YRyl,0.637,0.87,2,-3.796,1,0.13,0.00379,2.73e-05,0.0771,0.735,82.044,248956,4
6b7oNUj0gjn5GICYZG85TZ,Shape Of My Heart - My Songs Version,43,1,False,,9,0Ty63ceoRnnJKVEYP0VQpk,2ApWqsjfhuwyjooHr9YRyl,0.534,0.34,6,-8.479,0,0.0655,0.457,0.000517,0.0955,0.289,82.994,283462,4
39dGDmdvkq6AlsoUnSfkoG,Message In A Bottle - My Songs Version,38,1,False,,10,0Ty63ceoRnnJKVEYP0VQpk,2ApWqsjfhuwyjooHr9YRyl,0.565,0.882,6,-5.317,0,0.066,0.0513,1.04e-05,0.111,0.607,156.017,286154,4
25qT49UvlZoyE3dt61TEYB,Fragile - My Songs Version,39,1,False,,11,0Ty63ceoRnnJKVEYP0VQpk,2ApWqsjfhuwyjooHr9YRyl,0.455,0.464,11,-11.233,0,0.0356,0.676,0.00158,0.238,0.0716,84.514,232829,4
71oLsVJhnsjuVuYzZqR4x3,Walking On The Moon - My Songs Version,35,1,False,,12,0Ty63ceoRnnJKVEYP0VQpk,2ApWqsjfhuwyjooHr9YRyl,0.728,0.556,0,-5.669,1,0.033,0.00689,0.0166,0.289,0.425,144.004,256014,4
1EMbyELgps0HulLCThDlkc,Englishman In New York - My Songs Version,39,1,False,,13,0Ty63ceoRnnJKVEYP0VQpk,2ApWqsjfhuwyjooHr9YRyl,0.696,0.707,11,-7.268,0,0.041,0.031,0,0.0562,0.481,102.011,268223,4
1UXNOBihir0aGAdFV1uTll,If I Ever Lose My Faith In You - My Songs Version,33,1,False,,14,0Ty63ceoRnnJKVEYP0VQpk,2ApWqsjfhuwyjooHr9YRyl,0.719,0.713,2,-6.709,1,0.0293,0.0014,0.000298,0.0914,0.136,101.987,249484,4
5t8GFErw7KYsub0x4LhTy7,Roxanne - Live,34,1,False,,15,0Ty63ceoRnnJKVEYP0VQpk,2ApWqsjfhuwyjooHr9YRyl,0.544,0.818,5,-5.19,1,0.1,0.0287,0,0.855,0.682,128.036,177399,4
11f3c3aCg8tFtC4SP2E33v,Synchronicity II - Live,29,1,False,,16,0Ty63ceoRnnJKVEYP0VQpk,2ApWqsjfhuwyjooHr9YRyl,0.413,0.899,0,-5.135,1,0.0722,0.02,0.00096,0.666,0.277,155.141,299794,4
6has6oYHudKJ3OUdhvxrQQ,Next To You - Live,28,1,False,,17,0Ty63ceoRnnJKVEYP0VQpk,2ApWqsjfhuwyjooHr9YRyl,0.348,0.888,2,-5.703,1,0.168,0.0291,0.0108,0.995,0.51,166.024,258831,4
0I7o2DsvheSF4BxihJg4FE,Spirits In The Material World - Live,28,1,False,,18,0Ty63ceoRnnJKVEYP0VQpk,2ApWqsjfhuwyjooHr9YRyl,0.449,0.828,0,-5.677,1,0.064,0.00953,0.00081,0.991,0.846,150.48,237548,4
5e6LzdhHxKBj6gbXnz1UkP,Fragile - Live,31,1,False,,19,0Ty63ceoRnnJKVEYP0VQpk,2ApWqsjfhuwyjooHr9YRyl,0.359,0.353,9,-14.901,0,0.034,0.717,0.00254,0.927,0.373,83.955,240929,4
3Ua3boF2tSlVSsW2mQ0GCG,44/876 (with Shaggy feat. Morgan Heritage & Aidonia),45,1,False,,1,0Ty63ceoRnnJKVEYP0VQpk,1CoVw7saic0ozYSDTeQ26l,0.663,0.585,1,-9.653,1,0.248,0.0433,0.000223,0.0852,0.734,104.961,179973,4
1MIoqrkFISWV3q3JvifC4S,Morning Is Coming (with Shaggy),60,1,False,,2,0Ty63ceoRnnJKVEYP0VQpk,1CoVw7saic0ozYSDTeQ26l,0.789,0.667,7,-7.852,1,0.283,0.179,0,0.0603,0.934,79.996,191320,4
3gDIh8gdE6lTyx9MpeUPOb,Waiting For The Break Of Day (with Shaggy),47,1,False,,3,0Ty63ceoRnnJKVEYP0VQpk,1CoVw7saic0ozYSDTeQ26l,0.861,0.534,7,-5.86,0,0.0462,0.0432,6.69e-05,0.199,0.483,100.046,198680,4
